GENE,Num Expt,Total,Max SC,Ave SC,Frequency
PBX2,2,343,1,1.0,0.6
PBXIP1,2,343,1,1.0,0.6
PCDHGC4,2,343,1,1.0,0.6
PCGF6,2,343,4,3.5,0.6
PCYOX1,2,343,5,3.0,0.6
PCYT1A,2,343,3,2.5,0.6
PCYT1B,2,343,3,2.5,0.6
PDCD10,2,343,2,1.5,0.6
PDCL3,2,343,1,1.0,0.6
PDE5A,2,343,1,1.0,0.6
PDE6C,2,343,1,1.0,0.6
PDGFRB,2,343,1,1.0,0.6
PDK3,2,343,1,1.0,0.6
PDLIM2,2,343,7,4.5,0.6
PEAR1,2,343,6,4.0,0.6
PELO,2,343,1,1.0,0.6
PEX5,2,343,1,1.0,0.6
PEX6,2,343,1,1.0,0.6
PFKFB4,2,343,1,1.0,0.6
PGM2L1,2,343,2,2.0,0.6
PHC3,2,343,1,1.0,0.6
PHF10,2,343,1,1.0,0.6
PHKA2,2,343,1,1.0,0.6
PIGT,2,343,3,2.0,0.6
PIP4K2C,2,343,1,1.0,0.6
PIP5K1B,2,343,2,1.5,0.6
PITHD1,2,343,1,1.0,0.6
PITPNA,2,343,1,1.0,0.6
PKD2,2,343,1,1.0,0.6
PKHD1L1,2,343,1,1.0,0.6
PKN1,2,343,4,2.5,0.6
PLBD1,2,343,2,1.5,0.6
PLBD2,2,343,1,1.0,0.6
PLCD3,2,343,1,1.0,0.6
PLCH1,2,343,2,1.5,0.6
PLEKHG3,2,343,4,2.5,0.6
PLG,2,343,1,1.0,0.6
PLOD2,2,343,5,3.0,0.6
PLXND1,2,343,5,4.0,0.6
PNKP,2,343,1,1.0,0.6
POC1A,2,343,1,1.0,0.6
POLR2F,2,343,1,1.0,0.6
POM121,2,343,2,2.0,0.6
POM121C,2,343,2,2.0,0.6
POMZP3,2,343,2,1.5,0.6
POSTN,2,343,1,1.0,0.6
POTEC,2,343,1,1.0,0.6
PPFIA1,2,343,3,2.0,0.6
PPFIA3,2,343,1,1.0,0.6
PPFIBP1,2,343,2,1.5,0.6
PPM1F,2,343,2,1.5,0.6
PPP2R5B,2,343,1,1.0,0.6
PPP2R5C,2,343,1,1.0,0.6
PPP4R1,2,343,1,1.0,0.6
PRB1,2,343,3,2.0,0.6
PRDM11,2,343,1,1.0,0.6
PREX2,2,343,2,1.5,0.6
PRKCDBP,2,343,13,7.0,0.6
PRKCI,2,343,1,1.0,0.6
PRKD3,2,343,1,1.0,0.6
PRPF39,2,343,4,2.5,0.6
PRPF40B,2,343,1,1.0,0.6
PRRC1,2,343,1,1.0,0.6
PSD2,2,343,1,1.0,0.6
PSEN2,2,343,1,1.0,0.6
PSMG1,2,343,1,1.0,0.6
PSTPIP2,2,343,2,1.5,0.6
PTGR1,2,343,4,3.5,0.6
PTK7,2,343,1,1.0,0.6
PTPN14,2,343,2,1.5,0.6
PTPN4,2,343,2,1.5,0.6
PXMP2,2,343,1,1.0,0.6
PYHIN1,2,343,27,15.0,0.6
QDPR,2,343,1,1.0,0.6
QSER1,2,343,1,1.0,0.6
QSOX2,2,343,1,1.0,0.6
RAB28,2,343,2,1.5,0.6
RAB38,2,343,1,1.0,0.6
RAB6C,2,343,1,1.0,0.6
RAB7L1,2,343,1,1.0,0.6
RABGAP1,2,343,1,1.0,0.6
RALGAPA2,2,343,1,1.0,0.6
RAP1GAP,2,343,1,1.0,0.6
RAP1GDS1,2,343,3,2.0,0.6
RAPGEF2,2,343,1,1.0,0.6
RAPGEF6,2,343,2,1.5,0.6
RARS2,2,343,1,1.0,0.6
RASSF5,2,343,2,1.5,0.6
RAX2,2,343,2,1.5,0.6
RBFA,2,343,2,2.0,0.6
RBM45,2,343,3,3.0,0.6
RBMS3,2,343,1,1.0,0.6
RBP1,2,343,6,4.0,0.6
REEP4,2,343,5,4.5,0.6
REEP5,2,343,1,1.0,0.6
RER1,2,343,1,1.0,0.6
RERE,2,343,1,1.0,0.6
RFX2,2,343,1,1.0,0.6
RFX5,2,343,2,1.5,0.6
RGS20,2,343,1,1.0,0.6
RHOBTB2,2,343,1,1.0,0.6
RHPN2,2,343,2,1.5,0.6
RICTOR,2,343,1,1.0,0.6
RIMBP3B,2,343,2,1.5,0.6
RIMBP3C,2,343,2,1.5,0.6
RIMS2,2,343,1,1.0,0.6
RIOK2,2,343,3,2.0,0.6
RLTPR,2,343,1,1.0,0.6
RNASEL,2,343,2,1.5,0.6
RNF135,2,343,1,1.0,0.6
RNF169,2,343,1,1.0,0.6
RNF214,2,343,2,1.5,0.6
RNF220,2,343,1,1.0,0.6
RNF6,2,343,1,1.0,0.6
RPS6KA3,2,343,4,2.5,0.6
RPS6KA6,2,343,1,1.0,0.6
RPTOR,2,343,2,1.5,0.6
RPUSD3,2,343,3,2.5,0.6
RRNAD1,2,343,1,1.0,0.6
RTCD1,2,343,1,1.0,0.6
RTL1,2,343,1,1.0,0.6
S100A12,2,343,2,1.5,0.6
S1PR2,2,343,1,1.0,0.6
SAAL1,2,343,1,1.0,0.6
SACS,2,343,4,3.0,0.6
SALL4,2,343,1,1.0,0.6
SAMD11,2,343,2,1.5,0.6
SBK1,2,343,1,1.0,0.6
SBNO1,2,343,1,1.0,0.6
SCAND3,2,343,1,1.0,0.6
SCCPDH,2,343,1,1.0,0.6
SCIN,2,343,3,2.0,0.6
SCLY,2,343,2,1.5,0.6
SCN11A,2,343,1,1.0,0.6
SCN9A,2,343,1,1.0,0.6
SCO1,2,343,2,1.5,0.6
SCYL1,2,343,1,1.0,0.6
SDC1,2,343,4,2.5,0.6
SDF2,2,343,1,1.0,0.6
SDR9C7,2,343,3,3.0,0.6
SEC24B,2,343,3,2.0,0.6
SEC24D,2,343,1,1.0,0.6
SEL1L,2,343,1,1.0,0.6
SEMA3D,2,343,1,1.0,0.6
SEMA3G,2,343,1,1.0,0.6
SENP1,2,343,2,2.0,0.6
SEPHS1,2,343,1,1.0,0.6
SERPINA1,2,343,3,2.0,0.6
SERPINB2,2,343,3,2.0,0.6
SERPINB7,2,343,2,1.5,0.6
SERPINI2,2,343,1,1.0,0.6
SESN2,2,343,1,1.0,0.6
SETX,2,343,1,1.0,0.6
SFMBT1,2,343,1,1.0,0.6
SFXN2,2,343,3,2.0,0.6
SH2B1,2,343,1,1.0,0.6
SH2D6,2,343,1,1.0,0.6
SH3BGR,2,343,1,1.0,0.6
SH3GL2,2,343,1,1.0,0.6
SH3PXD2B,2,343,1,1.0,0.6
SHANK3,2,343,1,1.0,0.6
SHKBP1,2,343,5,3.5,0.6
SHPK,2,343,2,1.5,0.6
SIAH1,2,343,6,4.0,0.6
SIN3B,2,343,1,1.0,0.6
SIPA1,2,343,2,1.5,0.6
SIRT7,2,343,1,1.0,0.6
SIX5,2,343,1,1.0,0.6
SLC12A2,2,343,1,1.0,0.6
SLC1A2,2,343,1,1.0,0.6
SLC1A7,2,343,4,4.0,0.6
SLC22A24,2,343,1,1.0,0.6
SLC25A15,2,343,2,2.0,0.6
SLC27A4,2,343,1,1.0,0.6
SLC30A7,2,343,2,1.5,0.6
SLC35B2,2,343,1,1.0,0.6
SLC38A10,2,343,1,1.0,0.6
SLC39A11,2,343,1,1.0,0.6
SLC7A10,2,343,1,1.0,0.6
SMAD4,2,343,2,1.5,0.6
SMAP1,2,343,1,1.0,0.6
SMARCAL1,2,343,4,3.0,0.6
SMG8,2,343,1,1.0,0.6
SMG9,2,343,1,1.0,0.6
SMPD2,2,343,4,2.5,0.6
SMPDL3B,2,343,2,1.5,0.6
SNCAIP,2,343,1,1.0,0.6
SNCB,2,343,1,1.0,0.6
SNRNP48,2,343,1,1.0,0.6
SOAT1,2,343,1,1.0,0.6
SP110,2,343,1,1.0,0.6
SPAG1,2,343,1,1.0,0.6
SPATA13,2,343,1,1.0,0.6
SPATA5L1,2,343,1,1.0,0.6
SPDYE3,2,343,2,1.5,0.6
SPRN,2,343,1,1.0,0.6
SRCIN1,2,343,1,1.0,0.6
SRGAP2,2,343,1,1.0,0.6
SRRD,2,343,1,1.0,0.6
SSX2IP,2,343,4,2.5,0.6
STAM,2,343,1,1.0,0.6
STAM2,2,343,1,1.0,0.6
STARD10,2,343,2,2.0,0.6
STXBP1,2,343,2,1.5,0.6
STYK1,2,343,1,1.0,0.6
SUCLG2,2,343,1,1.0,0.6
SYNPO,2,343,27,27.0,0.6
TAF1A,2,343,8,6.0,0.6
TAF1B,2,343,5,5.0,0.6
TAF6L,2,343,1,1.0,0.6
TAOK1,2,343,1,1.0,0.6
TAP1,2,343,1,1.0,0.6
TARBP1,2,343,2,1.5,0.6
TAX1BP3,2,343,1,1.0,0.6
TBC1D20,2,343,1,1.0,0.6
TBC1D9B,2,343,5,3.0,0.6
TBL1X,2,343,1,1.0,0.6
TCEA2,2,343,1,1.0,0.6
TCF25,2,343,1,1.0,0.6
TCHH,2,343,1,1.0,0.6
TEKT2,2,343,1,1.0,0.6
TENC1,2,343,1,1.0,0.6
TET1,2,343,1,1.0,0.6
TET3,2,343,2,1.5,0.6
TFAP2A,2,343,24,12.5,0.6
TFAP2B,2,343,10,5.5,0.6
TFAP4,2,343,4,4.0,0.6
TFB2M,2,343,3,2.5,0.6
TFE3,2,343,8,4.5,0.6
TG,2,343,1,1.0,0.6
TGFB1,2,343,2,1.5,0.6
THAP11,2,343,2,1.5,0.6
THBS2,2,343,1,1.0,0.6
THY1,2,343,4,2.5,0.6
TIGD4,2,343,1,1.0,0.6
TIMELESS,2,343,2,1.5,0.6
TIMMDC1,2,343,1,1.0,0.6
TINF2,2,343,2,1.5,0.6
TJP3,2,343,1,1.0,0.6
TM7SF2,2,343,1,1.0,0.6
TM9SF2,2,343,1,1.0,0.6
TM9SF4,2,343,1,1.0,0.6
TMEM111,2,343,2,2.0,0.6
TMEM126A,2,343,1,1.0,0.6
TMEM165,2,343,1,1.0,0.6
TMEM178,2,343,1,1.0,0.6
TMEM26,2,343,1,1.0,0.6
TMEM30A,2,343,2,1.5,0.6
TMEM30B,2,343,1,1.0,0.6
TMEM48,2,343,1,1.0,0.6
TMF1,2,343,2,1.5,0.6
TMUB1,2,343,2,1.5,0.6
TNIP1,2,343,1,1.0,0.6
TNNC2,2,343,1,1.0,0.6
TNNI3K,2,343,1,1.0,0.6
TNS1,2,343,7,4.5,0.6
TNS3,2,343,2,1.5,0.6
TOM1L2,2,343,1,1.0,0.6
TPP1,2,343,2,1.5,0.6
TRAFD1,2,343,3,2.0,0.6
TRAPPC5,2,343,1,1.0,0.6
TRDN,2,343,1,1.0,0.6
TRHDE,2,343,1,1.0,0.6
TRIM15,2,343,1,1.0,0.6
TRIM23,2,343,1,1.0,0.6
TRIM24,2,343,3,2.0,0.6
TRIO,2,343,2,1.5,0.6
TRIP4,2,343,1,1.0,0.6
TRUB2,2,343,4,2.5,0.6
TSC2,2,343,5,3.5,0.6
TSPO,2,343,1,1.0,0.6
TSPYL5,2,343,4,2.5,0.6
TSPYL6,2,343,1,1.0,0.6
TSSC1,2,343,1,1.0,0.6
TSSK4,2,343,1,1.0,0.6
TSTA3,2,343,1,1.0,0.6
TTC14,2,343,1,1.0,0.6
TTC22,2,343,4,2.5,0.6
TTC27,2,343,1,1.0,0.6
TTC35,2,343,1,1.0,0.6
TTK,2,343,1,1.0,0.6
TWF2,2,343,1,1.0,0.6
TXNDC3,2,343,1,1.0,0.6
TYMP,2,343,1,1.0,0.6
UAP1,2,343,4,2.5,0.6
UBA3,2,343,2,1.5,0.6
UBAC2,2,343,1,1.0,0.6
UBE4B,2,343,1,1.0,0.6
UBN1,2,343,3,2.0,0.6
UCK2,2,343,1,1.0,0.6
UHRF1BP1,2,343,1,1.0,0.6
UNC13D,2,343,2,1.5,0.6
UNK,2,343,2,1.5,0.6
UPP1,2,343,1,1.0,0.6
USF2,2,343,4,2.5,0.6
USMG5,2,343,1,1.0,0.6
USP48,2,343,2,2.0,0.6
USP6NL,2,343,2,1.5,0.6
VCAN,2,343,2,1.5,0.6
VIT,2,343,1,1.0,0.6
VPRBP,2,343,1,1.0,0.6
VPS16,2,343,1,1.0,0.6
VPS33A,2,343,2,1.5,0.6
VPS33B,2,343,1,1.0,0.6
VPS53,2,343,2,1.5,0.6
VPS72,2,343,1,1.0,0.6
VTI1A,2,343,1,1.0,0.6
WAC,2,343,3,2.0,0.6
WBSCR22,2,343,2,1.5,0.6
WDHD1,2,343,5,3.0,0.6
WDR44,2,343,2,1.5,0.6
WDR48,2,343,1,1.0,0.6
WDR7,2,343,1,1.0,0.6
WDR70,2,343,1,1.0,0.6
WDR72,2,343,2,1.5,0.6
WDR87,2,343,1,1.0,0.6
WDR90,2,343,1,1.0,0.6
WFDC12,2,343,1,1.0,0.6
WHSC2,2,343,1,1.0,0.6
WIPF2,2,343,1,1.0,0.6
WIPI2,2,343,1,1.0,0.6
WNK2,2,343,2,1.5,0.6
WNK3,2,343,1,1.0,0.6
WNK4,2,343,2,1.5,0.6
WNT4,2,343,1,1.0,0.6
WRAP73,2,343,30,15.5,0.6
WRN,2,343,2,1.5,0.6
WWP1,2,343,1,1.0,0.6
WWP2,2,343,2,1.5,0.6
XIRP1,2,343,2,1.5,0.6
XYLB,2,343,1,1.0,0.6
YBEY,2,343,1,1.0,0.6
YPEL5,2,343,1,1.0,0.6
ZBED1,2,343,1,1.0,0.6
ZBED5,2,343,15,13.5,0.6
ZBP1,2,343,1,1.0,0.6
ZBTB11,2,343,1,1.0,0.6
ZC3H7B,2,343,1,1.0,0.6
ZCCHC11,2,343,2,1.5,0.6
ZCCHC9,2,343,1,1.0,0.6
ZCWPW1,2,343,1,1.0,0.6
ZDHHC5,2,343,5,3.5,0.6
ZFAND6,2,343,1,1.0,0.6
ZFHX3,2,343,4,2.5,0.6
ZFP106,2,343,2,1.5,0.6
ZFP36L1,2,343,3,2.5,0.6
ZFYVE27,2,343,1,1.0,0.6
ZKSCAN5,2,343,2,1.5,0.6
ZMYND8,2,343,4,2.5,0.6
ZNF121,2,343,1,1.0,0.6
ZNF132,2,343,2,1.5,0.6
ZNF16,2,343,2,1.5,0.6
ZNF160,2,343,2,1.5,0.6
ZNF18,2,343,2,1.5,0.6
ZNF185,2,343,4,3.0,0.6
ZNF212,2,343,1,1.0,0.6
ZNF214,2,343,2,1.5,0.6
ZNF222,2,343,2,1.5,0.6
ZNF223,2,343,2,1.5,0.6
ZNF225,2,343,2,1.5,0.6
ZNF226,2,343,2,1.5,0.6
ZNF227,2,343,3,2.0,0.6
ZNF229,2,343,3,2.0,0.6
ZNF233,2,343,2,1.5,0.6
ZNF234,2,343,2,1.5,0.6
ZNF235,2,343,2,1.5,0.6
ZNF24,2,343,3,2.0,0.6
ZNF259,2,343,1,1.0,0.6
ZNF260,2,343,1,1.0,0.6
ZNF266,2,343,1,1.0,0.6
ZNF267,2,343,2,1.5,0.6
ZNF273,2,343,2,1.5,0.6
ZNF28,2,343,2,1.5,0.6
ZNF319,2,343,2,1.5,0.6
ZNF322,2,343,2,1.5,0.6
ZNF333,2,343,1,1.0,0.6
ZNF346,2,343,1,1.0,0.6
ZNF384,2,343,2,1.5,0.6
ZNF404,2,343,2,1.5,0.6
ZNF407,2,343,1,1.0,0.6
ZNF41,2,343,1,1.0,0.6
ZNF415,2,343,2,1.5,0.6
ZNF420,2,343,5,3.0,0.6
ZNF426,2,343,1,1.0,0.6
ZNF43,2,343,2,1.5,0.6
ZNF433,2,343,1,1.0,0.6
ZNF439,2,343,1,1.0,0.6
ZNF44,2,343,1,1.0,0.6
ZNF442,2,343,1,1.0,0.6
ZNF445,2,343,2,1.5,0.6
ZNF45,2,343,2,1.5,0.6
ZNF468,2,343,2,1.5,0.6
ZNF490,2,343,1,1.0,0.6
ZNF512B,2,343,1,1.0,0.6
ZNF513,2,343,2,1.5,0.6
ZNF534,2,343,2,1.5,0.6
ZNF536,2,343,6,5.0,0.6
ZNF546,2,343,1,1.0,0.6
ZNF563,2,343,1,1.0,0.6
ZNF568,2,343,1,1.0,0.6
ZNF571,2,343,1,1.0,0.6
ZNF579,2,343,2,1.5,0.6
ZNF639,2,343,2,2.0,0.6
ZNF644,2,343,1,1.0,0.6
ZNF660,2,343,2,1.5,0.6
ZNF664,2,343,3,2.0,0.6
ZNF665,2,343,2,1.5,0.6
ZNF669,2,343,1,1.0,0.6
ZNF700,2,343,1,1.0,0.6
ZNF701,2,343,2,1.5,0.6
ZNF709,2,343,2,1.5,0.6
ZNF736,2,343,2,1.5,0.6
ZNF746,2,343,1,1.0,0.6
ZNF765,2,343,2,1.5,0.6
ZNF778,2,343,1,1.0,0.6
ZNF814,2,343,2,1.5,0.6
ZNF816,2,343,2,1.5,0.6
ZNF829,2,343,2,1.5,0.6
ZNF841,2,343,2,1.5,0.6
ZNF846,2,343,1,1.0,0.6
ZSCAN20,2,343,2,1.5,0.6
ZZEF1,2,343,1,1.0,0.6
AACS,1,343,1,1.0,0.3
AADACL3,1,343,1,1.0,0.3
AARSD1,1,343,1,1.0,0.3
AASS,1,343,6,6.0,0.3
ABAT,1,343,1,1.0,0.3
ABCA10,1,343,1,1.0,0.3
ABCA12,1,343,1,1.0,0.3
ABCA5,1,343,1,1.0,0.3
ABCA7,1,343,1,1.0,0.3
ABCB5,1,343,1,1.0,0.3
ABCC2,1,343,1,1.0,0.3
ABCC5,1,343,3,3.0,0.3
ABHD12,1,343,1,1.0,0.3
ABHD14B,1,343,1,1.0,0.3
ABHD6,1,343,1,1.0,0.3
ABLIM3,1,343,6,6.0,0.3
ABR,1,343,2,2.0,0.3
ACAD11,1,343,4,4.0,0.3
ACAD8,1,343,1,1.0,0.3
ACCSL,1,343,1,1.0,0.3
ACD,1,343,1,1.0,0.3
ACHE,1,343,1,1.0,0.3
ACOX2,1,343,1,1.0,0.3
ACP2,1,343,1,1.0,0.3
ACP5,1,343,1,1.0,0.3
ACSF2,1,343,2,2.0,0.3
ACSF3,1,343,3,3.0,0.3
ACSM1,1,343,1,1.0,0.3
ACSS3,1,343,1,1.0,0.3
ACTR5,1,343,1,1.0,0.3
ACTR6,1,343,2,2.0,0.3
ACTR8,1,343,1,1.0,0.3
ACTRT1,1,343,5,5.0,0.3
ACVR2A,1,343,1,1.0,0.3
ADA,1,343,1,1.0,0.3
ADAD1,1,343,1,1.0,0.3
ADAD2,1,343,1,1.0,0.3
ADAM10,1,343,1,1.0,0.3
ADAM17,1,343,1,1.0,0.3
ADAM18,1,343,1,1.0,0.3
ADAMTS1,1,343,1,1.0,0.3
ADAMTS15,1,343,1,1.0,0.3
ADAMTS16,1,343,1,1.0,0.3
ADAMTS20,1,343,1,1.0,0.3
ADAMTS4,1,343,1,1.0,0.3
ADAMTS5,1,343,1,1.0,0.3
ADAMTS9,1,343,1,1.0,0.3
ADAMTSL1,1,343,1,1.0,0.3
ADARB1,1,343,1,1.0,0.3
ADARB2,1,343,1,1.0,0.3
ADAT1,1,343,1,1.0,0.3
ADCY2,1,343,1,1.0,0.3
AFAP1,1,343,3,3.0,0.3
AFAP1L2,1,343,1,1.0,0.3
AFF3,1,343,1,1.0,0.3
AFM,1,343,1,1.0,0.3
AFTPH,1,343,1,1.0,0.3
AGAP2,1,343,2,2.0,0.3
AGAP3,1,343,1,1.0,0.3
AGBL3,1,343,1,1.0,0.3
AGFG1,1,343,1,1.0,0.3
AGTPBP1,1,343,1,1.0,0.3
AGXT2L1,1,343,1,1.0,0.3
AHDC1,1,343,1,1.0,0.3
AIM1L,1,343,1,1.0,0.3
AIPL1,1,343,2,2.0,0.3
AIRE,1,343,1,1.0,0.3
AK5,1,343,1,1.0,0.3
AK7,1,343,1,1.0,0.3
AKAP10,1,343,1,1.0,0.3
AKAP13,1,343,1,1.0,0.3
AKAP4,1,343,1,1.0,0.3
AKAP5,1,343,2,2.0,0.3
AKAP7,1,343,1,1.0,0.3
AKD1,1,343,1,1.0,0.3
AKR1B10,1,343,1,1.0,0.3
AKR1E2,1,343,2,2.0,0.3
ALCAM,1,343,1,1.0,0.3
ALDH3A1,1,343,1,1.0,0.3
ALDH3B2,1,343,1,1.0,0.3
ALDH6A1,1,343,1,1.0,0.3
ALDH8A1,1,343,1,1.0,0.3
ALG8,1,343,1,1.0,0.3
ALPK2,1,343,1,1.0,0.3
ALPK3,1,343,1,1.0,0.3
ALS2CR11,1,343,1,1.0,0.3
AMDHD2,1,343,1,1.0,0.3
AMIGO2,1,343,1,1.0,0.3
ANAPC10,1,343,1,1.0,0.3
ANAPC7,1,343,2,2.0,0.3
ANKDD1A,1,343,1,1.0,0.3
ANKH,1,343,1,1.0,0.3
ANKLE1,1,343,1,1.0,0.3
ANKLE2,1,343,1,1.0,0.3
ANKMY2,1,343,1,1.0,0.3
ANKRD12,1,343,1,1.0,0.3
ANKRD13A,1,343,1,1.0,0.3
ANKRD26,1,343,1,1.0,0.3
ANKRD27,1,343,1,1.0,0.3
ANKRD30B,1,343,1,1.0,0.3
ANKRD32,1,343,1,1.0,0.3
ANKRD34C,1,343,1,1.0,0.3
ANKRD36,1,343,1,1.0,0.3
ANKRD40,1,343,1,1.0,0.3
ANKRD50,1,343,1,1.0,0.3
ANKRD57,1,343,1,1.0,0.3
ANKUB1,1,343,1,1.0,0.3
ANO6,1,343,1,1.0,0.3
AP2S1,1,343,1,1.0,0.3
AP3M2,1,343,1,1.0,0.3
AP4E1,1,343,2,2.0,0.3
APAF1,1,343,1,1.0,0.3
APBA2,1,343,1,1.0,0.3
APBB3,1,343,1,1.0,0.3
APC,1,343,1,1.0,0.3
APC2,1,343,1,1.0,0.3
APLP1,1,343,1,1.0,0.3
APOA4,1,343,1,1.0,0.3
APOB,1,343,1,1.0,0.3
APOBR,1,343,1,1.0,0.3
APPL2,1,343,1,1.0,0.3
ARAP3,1,343,1,1.0,0.3
ARFGAP1,1,343,1,1.0,0.3
ARFGAP3,1,343,1,1.0,0.3
ARFIP2,1,343,1,1.0,0.3
ARGFX,1,343,1,1.0,0.3
ARHGAP11B,1,343,1,1.0,0.3
ARHGAP19,1,343,1,1.0,0.3
ARHGAP21,1,343,5,5.0,0.3
ARHGAP22,1,343,2,2.0,0.3
ARHGAP23,1,343,1,1.0,0.3
ARHGAP25,1,343,1,1.0,0.3
ARHGAP27,1,343,1,1.0,0.3
ARHGAP33,1,343,2,2.0,0.3
ARHGAP35,1,343,1,1.0,0.3
ARHGAP39,1,343,1,1.0,0.3
ARHGAP4,1,343,1,1.0,0.3
ARHGAP44,1,343,1,1.0,0.3
ARHGAP6,1,343,1,1.0,0.3
ARHGEF15,1,343,1,1.0,0.3
ARHGEF18,1,343,1,1.0,0.3
ARHGEF33,1,343,1,1.0,0.3
ARHGEF4,1,343,1,1.0,0.3
ARHGEF5,1,343,1,1.0,0.3
ARHGEF6,1,343,1,1.0,0.3
ARHGEF7,1,343,1,1.0,0.3
ARIH1,1,343,1,1.0,0.3
ARL14,1,343,1,1.0,0.3
ARL2,1,343,1,1.0,0.3
ARL2BP,1,343,1,1.0,0.3
ARL6IP1,1,343,1,1.0,0.3
ARL8A,1,343,1,1.0,0.3
ARMC10,1,343,1,1.0,0.3
ARMC2,1,343,2,2.0,0.3
ARMC3,1,343,1,1.0,0.3
ARMCX1,1,343,1,1.0,0.3
ARSE,1,343,1,1.0,0.3
ARSK,1,343,1,1.0,0.3
ARV1,1,343,1,1.0,0.3
AS3MT,1,343,5,5.0,0.3
ASB11,1,343,1,1.0,0.3
ASB15,1,343,1,1.0,0.3
ASCC2,1,343,1,1.0,0.3
ASF1B,1,343,1,1.0,0.3
ASH1L,1,343,1,1.0,0.3
ASPHD1,1,343,1,1.0,0.3
ASRGL1,1,343,1,1.0,0.3
ASXL1,1,343,2,2.0,0.3
ATF2,1,343,1,1.0,0.3
ATF4,1,343,1,1.0,0.3
ATF6B,1,343,1,1.0,0.3
ATG2A,1,343,1,1.0,0.3
ATG4C,1,343,2,2.0,0.3
ATG4D,1,343,1,1.0,0.3
ATG5,1,343,1,1.0,0.3
ATG7,1,343,1,1.0,0.3
ATHL1,1,343,1,1.0,0.3
ATL3,1,343,5,5.0,0.3
ATN1,1,343,1,1.0,0.3
ATOH1,1,343,1,1.0,0.3
ATP10B,1,343,1,1.0,0.3
ATP13A3,1,343,1,1.0,0.3
ATP13A5,1,343,1,1.0,0.3
ATP1B1,1,343,1,1.0,0.3
ATP2C2,1,343,1,1.0,0.3
ATP5G2,1,343,1,1.0,0.3
ATP5G3,1,343,1,1.0,0.3
ATP6AP2,1,343,1,1.0,0.3
ATP6V1E2,1,343,1,1.0,0.3
ATP7A,1,343,1,1.0,0.3
ATP7B,1,343,3,3.0,0.3
ATP8B4,1,343,1,1.0,0.3
ATP9A,1,343,1,1.0,0.3
ATR,1,343,2,2.0,0.3
ATXN7L1,1,343,1,1.0,0.3
AUP1,1,343,2,2.0,0.3
AURKAIP1,1,343,3,3.0,0.3
AXDND1,1,343,1,1.0,0.3
AZI2,1,343,1,1.0,0.3
B3GALNT1,1,343,1,1.0,0.3
B3GALT6,1,343,1,1.0,0.3
B3GNTL1,1,343,1,1.0,0.3
B4GALNT4,1,343,1,1.0,0.3
BACH1,1,343,1,1.0,0.3
BACH2,1,343,1,1.0,0.3
BAG5,1,343,2,2.0,0.3
BAI3,1,343,1,1.0,0.3
BAIAP2L2,1,343,1,1.0,0.3
BAP1,1,343,1,1.0,0.3
BARD1,1,343,1,1.0,0.3
BBS1,1,343,1,1.0,0.3
BBX,1,343,1,1.0,0.3
BCAS1,1,343,1,1.0,0.3
BCL2L10,1,343,1,1.0,0.3
BCL2L13,1,343,1,1.0,0.3
BCL9,1,343,1,1.0,0.3
BCMO1,1,343,1,1.0,0.3
BCS1L,1,343,1,1.0,0.3
BEND3,1,343,2,2.0,0.3
BEND4,1,343,1,1.0,0.3
BET1,1,343,2,2.0,0.3
BEX5,1,343,1,1.0,0.3
BFSP1,1,343,1,1.0,0.3
BFSP2,1,343,2,2.0,0.3
BHLHA9,1,343,1,1.0,0.3
BHLHE40,1,343,1,1.0,0.3
BICC1,1,343,1,1.0,0.3
BICD1,1,343,2,2.0,0.3
BMP1,1,343,1,1.0,0.3
BNC2,1,343,1,1.0,0.3
BNIP1,1,343,1,1.0,0.3
BOK,1,343,1,1.0,0.3
BRCA1,1,343,2,2.0,0.3
BRE,1,343,1,1.0,0.3
BRIP1,1,343,1,1.0,0.3
BRK1,1,343,1,1.0,0.3
BROX,1,343,1,1.0,0.3
BRP44,1,343,1,1.0,0.3
BST1,1,343,1,1.0,0.3
BTBD8,1,343,2,2.0,0.3
BTN1A1,1,343,1,1.0,0.3
BTN2A1,1,343,1,1.0,0.3
BZRAP1,1,343,1,1.0,0.3
C10orf10,1,343,1,1.0,0.3
C10orf118,1,343,1,1.0,0.3
C10orf12,1,343,1,1.0,0.3
C10orf128,1,343,1,1.0,0.3
C10orf140,1,343,1,1.0,0.3
C10orf27,1,343,2,2.0,0.3
C10orf47,1,343,1,1.0,0.3
C10orf54,1,343,1,1.0,0.3
C10orf58,1,343,1,1.0,0.3
C10orf81,1,343,1,1.0,0.3
C11orf30,1,343,1,1.0,0.3
C11orf73,1,343,1,1.0,0.3
C11orf83,1,343,1,1.0,0.3
C12orf26,1,343,1,1.0,0.3
C12orf40,1,343,1,1.0,0.3
C12orf45,1,343,1,1.0,0.3
C12orf57,1,343,1,1.0,0.3
C14orf102,1,343,1,1.0,0.3
C14orf126,1,343,1,1.0,0.3
C14orf142,1,343,1,1.0,0.3
C14orf153,1,343,1,1.0,0.3
C14orf45,1,343,1,1.0,0.3
C14orf49,1,343,4,4.0,0.3
C14orf50,1,343,1,1.0,0.3
C15orf2,1,343,2,2.0,0.3
C15orf40,1,343,1,1.0,0.3
C15orf42,1,343,1,1.0,0.3
C16orf92,1,343,2,2.0,0.3
C17orf107,1,343,1,1.0,0.3
C17orf37,1,343,1,1.0,0.3
